Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,Label
2025-03-15 11:18:35.200823,-0.25,9.11,-2.74,0.03,-0.09,-0.06,BicepCurl
2025-03-15 11:18:35.235143,-0.10,9.23,-3.10,0.04,-0.09,0.02,BicepCurl
2025-03-15 11:18:35.257715,0.26,9.05,-3.32,0.04,0.06,-0.03,BicepCurl
2025-03-15 11:18:35.281033,0.35,8.99,-3.59,0.17,0.30,-0.09,BicepCurl
2025-03-15 11:18:35.307930,-0.24,8.91,-3.09,0.25,0.20,-0.18,BicepCurl
2025-03-15 11:18:35.334122,-0.06,8.83,-3.84,0.36,0.00,-0.35,BicepCurl
2025-03-15 11:18:35.361083,0.13,8.89,-4.45,0.57,0.13,-0.29,BicepCurl
2025-03-15 11:18:35.387916,-0.51,8.89,-4.56,0.75,0.41,-0.25,BicepCurl
2025-03-15 11:18:35.416479,-0.98,8.83,-3.95,0.89,0.31,-0.32,BicepCurl
2025-03-15 11:18:35.443531,-1.44,9.18,-5.20,0.97,0.13,-0.32,BicepCurl
2025-03-15 11:18:35.467456,-1.40,9.30,-5.44,1.08,0.06,-0.26,BicepCurl
2025-03-15 11:18:35.499107,-1.40,9.17,-5.11,1.24,-0.00,-0.30,BicepCurl
2025-03-15 11:18:35.521939,-1.77,8.90,-4.87,1.23,-0.15,-0.40,BicepCurl
2025-03-15 11:18:35.548876,-1.48,8.81,-6.00,1.27,-0.06,-0.58,BicepCurl
2025-03-15 11:18:35.573314,-1.04,8.21,-6.68,1.40,0.06,-0.66,BicepCurl
2025-03-15 11:18:35.601671,-1.16,8.09,-6.45,1.47,0.17,-0.76,BicepCurl
2025-03-15 11:18:35.627784,-2.06,6.69,-6.07,1.81,-0.41,-0.57,BicepCurl
2025-03-15 11:18:35.657474,-1.25,8.28,-7.56,1.62,-0.38,-0.64,BicepCurl
2025-03-15 11:18:35.681264,-1.11,7.13,-7.97,1.76,-0.19,-0.64,BicepCurl
2025-03-15 11:18:35.708257,-1.32,6.77,-7.60,1.87,0.04,-0.77,BicepCurl
2025-03-15 11:18:35.738780,-2.24,6.93,-7.72,1.98,0.06,-0.71,BicepCurl
2025-03-15 11:18:35.761463,-2.50,6.52,-7.86,1.91,-0.18,-0.60,BicepCurl
