Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,Label
2025-04-03 22:42:10.878404,-1.72,-6.69,1.15,-0.48,-0.65,0.49,OverHead
2025-04-03 22:42:10.909303,-1.76,-10.14,1.62,-0.34,-0.72,0.33,OverHead
2025-04-03 22:42:10.941451,-1.11,-7.79,0.68,-0.23,-0.27,0.54,OverHead
2025-04-03 22:42:10.969308,-1.43,-9.27,1.20,-0.07,0.37,0.14,OverHead
2025-04-03 22:42:11.000462,-2.08,-8.99,2.15,-0.05,0.25,0.30,OverHead
2025-04-03 22:42:11.031457,-2.85,-8.91,2.04,0.07,-0.31,-0.09,OverHead
2025-04-03 22:42:11.062589,-1.60,-10.18,1.62,0.23,-0.56,-0.16,OverHead
2025-04-03 22:42:11.095133,-1.00,-8.81,0.91,0.33,-0.08,-0.12,OverHead
2025-04-03 22:42:11.125244,-2.48,-10.56,3.13,0.39,0.66,-0.26,OverHead
2025-04-03 22:42:11.155510,-2.27,-9.93,2.41,0.33,-0.03,-0.50,OverHead
2025-04-03 22:42:11.189604,-1.35,-8.96,1.65,0.34,-0.09,-0.67,OverHead
2025-04-03 22:42:11.216564,-1.42,-10.45,3.62,0.37,0.19,-0.70,OverHead
2025-04-03 22:42:11.247018,-0.57,-9.54,2.79,0.39,0.12,-0.84,OverHead
2025-04-03 22:42:11.277839,-0.28,-9.57,3.27,0.49,0.14,-0.70,OverHead
2025-04-03 22:42:11.308802,-1.05,-11.53,3.55,0.52,-0.56,-0.54,OverHead
2025-04-03 22:42:11.339398,-0.89,-10.85,2.19,0.59,-0.82,-0.41,OverHead
2025-04-03 22:42:11.370267,-1.07,-11.10,2.72,0.58,-0.29,-0.57,OverHead
2025-04-03 22:42:11.404203,-0.37,-12.45,3.59,0.63,0.06,-0.91,OverHead
2025-04-03 22:42:11.434588,-2.11,-11.21,5.06,0.59,0.27,-0.98,OverHead
2025-04-03 22:42:11.462791,-2.22,-11.07,5.34,0.29,-0.39,-0.96,OverHead
2025-04-03 22:42:11.499596,0.24,-11.36,3.69,0.23,-0.55,-0.91,OverHead
2025-04-03 22:42:11.524704,-0.18,-11.68,4.37,0.16,-0.37,-0.63,OverHead
2025-04-03 22:42:11.555347,-0.03,-11.74,4.13,0.11,-0.19,-0.21,OverHead
2025-04-03 22:42:11.586132,0.79,-11.75,4.04,0.05,0.19,-0.06,OverHead
2025-04-03 22:42:11.619344,0.68,-10.37,4.49,0.02,0.22,0.20,OverHead
2025-04-03 22:42:11.647735,0.54,-9.93,4.15,-0.01,-0.08,0.36,OverHead
2025-04-03 22:42:11.683482,0.76,-8.90,3.63,-0.05,-0.12,0.36,OverHead
2025-04-03 22:42:11.710306,0.76,-8.45,3.57,-0.10,0.08,0.29,OverHead
2025-04-03 22:42:11.744044,0.28,-8.63,3.97,-0.14,0.20,0.22,OverHead
2025-04-03 22:42:11.773204,0.00,-8.84,4.21,-0.18,0.07,0.07,OverHead
2025-04-03 22:42:11.812106,0.11,-9.08,3.87,-0.17,-0.08,-0.02,OverHead
2025-04-03 22:42:11.834561,-0.04,-9.19,3.65,-0.13,-0.10,-0.00,OverHead
2025-04-03 22:42:11.863250,0.33,-9.37,3.50,-0.09,-0.01,-0.02,OverHead
2025-04-03 22:42:11.900790,0.35,-9.12,4.16,-0.06,0.06,-0.03,OverHead
2025-04-03 22:42:11.928137,0.07,-9.26,3.62,-0.05,-0.01,0.02,OverHead
2025-04-03 22:42:11.956211,0.09,-9.38,3.44,-0.01,-0.08,0.02,OverHead
2025-04-03 22:42:11.988391,0.25,-9.41,3.28,0.05,-0.04,-0.01,OverHead
2025-04-03 22:42:12.017387,0.12,-9.31,3.71,0.10,0.00,-0.04,OverHead
2025-04-03 22:42:12.048594,0.26,-9.50,3.73,0.13,-0.04,-0.08,OverHead
2025-04-03 22:42:12.078426,0.50,-9.34,3.97,0.09,-0.04,-0.05,OverHead
2025-04-03 22:42:12.112757,0.38,-9.37,4.40,-0.02,0.04,-0.02,OverHead
2025-04-03 22:42:12.139807,0.60,-9.37,4.24,-0.11,0.08,0.05,OverHead
2025-04-03 22:42:12.170717,0.08,-9.43,4.20,-0.18,0.01,0.09,OverHead
2025-04-03 22:42:12.202692,0.26,-9.76,4.03,-0.20,-0.14,0.17,OverHead
2025-04-03 22:42:12.235369,0.19,-10.15,3.90,-0.20,0.03,0.22,OverHead
2025-04-03 22:42:12.263987,-0.38,-10.95,4.07,-0.27,0.31,0.31,OverHead
2025-04-03 22:42:12.295584,-0.95,-11.55,3.90,-0.37,0.28,0.51,OverHead
2025-04-03 22:42:12.463651,-1.49,-11.82,3.80,-0.39,0.09,0.57,OverHead
2025-04-03 22:42:12.964031,0.42,-7.12,2.96,0.43,0.51,-1.18,OverHead
2025-04-03 22:42:13.006040,0.27,-6.72,3.21,0.33,0.30,-1.02,OverHead
2025-04-03 22:42:13.039269,0.65,-7.22,2.94,0.18,0.14,-1.00,OverHead
2025-04-03 22:42:13.056032,0.62,-6.73,2.88,0.08,0.02,-0.77,OverHead
2025-04-03 22:42:13.088546,0.78,-7.05,2.39,0.03,0.02,-0.58,OverHead
2025-04-03 22:42:13.121737,0.03,-7.53,2.09,0.02,0.01,-0.41,OverHead
2025-04-03 22:42:13.148278,-0.10,-7.86,1.83,0.02,0.14,-0.18,OverHead
2025-04-03 22:42:13.189187,1.19,-8.60,2.34,0.06,0.51,-0.14,OverHead
2025-04-03 22:42:13.211117,-0.09,-9.29,2.91,0.11,0.84,-0.12,OverHead
2025-04-03 22:42:13.241222,0.13,-8.91,3.16,0.10,0.71,-0.07,OverHead
2025-04-03 22:42:13.272317,0.43,-9.29,3.82,0.09,0.54,-0.12,OverHead
2025-04-03 22:42:13.302502,0.23,-8.99,3.60,0.05,0.19,-0.08,OverHead
2025-04-03 22:42:13.334148,0.74,-9.64,3.71,0.02,-0.11,-0.16,OverHead
2025-04-03 22:42:13.365610,0.99,-8.91,3.56,0.01,-0.22,-0.16,OverHead
2025-04-03 22:42:13.395105,0.96,-9.33,3.49,0.01,-0.34,-0.08,OverHead
2025-04-03 22:42:13.426855,1.70,-9.06,3.06,0.00,-0.28,-0.04,OverHead
2025-04-03 22:42:13.460472,1.71,-9.03,2.98,0.04,0.01,-0.01,OverHead
2025-04-03 22:42:13.487099,1.41,-9.29,3.51,0.05,0.07,0.02,OverHead
2025-04-03 22:42:13.518213,1.23,-9.44,3.63,0.06,0.06,0.02,OverHead
2025-04-03 22:42:13.552641,1.33,-9.52,3.77,0.05,0.02,0.03,OverHead
2025-04-03 22:42:13.579476,1.22,-8.88,3.74,0.05,-0.03,0.03,OverHead
2025-04-03 22:42:13.610515,1.09,-9.25,3.84,0.02,-0.08,0.02,OverHead
2025-04-03 22:42:13.650514,1.31,-9.05,3.87,0.02,-0.08,-0.01,OverHead
