Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,handGrip,Label
2025-04-03 22:44:04.329992,3.71,8.44,3.51,-0.51,0.1,0.29,PalmDown,PushUp
2025-04-03 22:44:04.362484,3.47,8.85,3.57,-0.55,0.09,0.37,PalmDown,PushUp
2025-04-03 22:44:04.391562,4.19,8.07,3.61,-0.62,0.14,0.35,PalmDown,PushUp
2025-04-03 22:44:04.424149,3.49,8.41,4.03,-0.64,0.21,0.33,PalmDown,PushUp
2025-04-03 22:44:04.453849,4.19,7.91,3.57,-0.61,0.27,0.36,PalmDown,PushUp
2025-04-03 22:44:04.484438,3.92,7.77,4.49,-0.52,0.32,0.19,PalmDown,PushUp
2025-04-03 22:44:04.514709,4.39,7.74,4.38,-0.68,0.06,0.23,PalmDown,PushUp
2025-04-03 22:44:04.548160,3.84,8.08,4.87,-0.56,0.04,0.33,PalmDown,PushUp
2025-04-03 22:44:04.576318,4.55,7.56,5.0,-0.62,0.05,0.3,PalmDown,PushUp
2025-04-03 22:44:04.607002,4.19,7.79,4.66,-0.73,-0.04,0.3,PalmDown,PushUp
2025-04-03 22:44:04.645590,4.55,7.46,4.11,-0.79,-0.01,0.37,PalmDown,PushUp
2025-04-03 22:44:04.668615,4.57,6.68,4.84,-0.72,-0.09,0.23,PalmDown,PushUp
2025-04-03 22:44:04.700942,4.52,7.05,5.15,-0.66,-0.14,0.24,PalmDown,PushUp
2025-04-03 22:44:04.730001,5.23,6.55,4.58,-0.36,0.19,0.14,PalmDown,PushUp
2025-04-03 22:44:04.761137,4.18,6.69,5.18,-0.28,0.01,0.19,PalmDown,PushUp
2025-04-03 22:44:04.792001,4.59,6.44,5.43,-0.05,0.04,0.1,PalmDown,PushUp
2025-04-03 22:44:04.824425,4.69,6.51,5.56,0.1,-0.0,0.05,PalmDown,PushUp
2025-04-03 22:44:04.855733,4.82,6.65,5.15,0.23,0.01,-0.03,PalmDown,PushUp
2025-04-03 22:44:04.884000,4.96,6.75,5.13,0.38,0.12,-0.13,PalmDown,PushUp
2025-04-03 22:44:04.919122,4.8,6.8,5.53,0.4,0.04,-0.24,PalmDown,PushUp
2025-04-03 22:44:04.945434,4.96,6.84,4.87,0.43,0.07,-0.34,PalmDown,PushUp
2025-04-03 22:44:04.976721,4.4,7.03,4.75,0.48,-0.05,-0.33,PalmDown,PushUp
2025-04-03 22:44:05.007937,4.22,7.47,5.14,0.59,0.02,-0.42,PalmDown,PushUp
2025-04-03 22:44:05.037881,4.18,7.31,4.71,0.62,-0.14,-0.4,PalmDown,PushUp
2025-04-03 22:44:05.069042,4.19,7.58,4.7,0.7,-0.06,-0.53,PalmDown,PushUp
2025-04-03 22:44:05.101660,4.36,7.83,4.13,0.69,-0.05,-0.54,PalmDown,PushUp
2025-04-03 22:44:05.131742,3.91,8.01,3.75,0.62,-0.05,-0.52,PalmDown,PushUp
2025-04-03 22:44:05.164540,4.25,7.85,4.45,0.54,-0.3,-0.52,PalmDown,PushUp
2025-04-03 22:44:05.195481,3.01,8.57,3.67,0.52,-0.44,-0.44,PalmDown,PushUp
2025-04-03 22:44:05.222280,3.47,8.38,3.76,0.4,-0.65,-0.29,PalmDown,PushUp
2025-04-03 22:44:05.253861,3.82,8.48,3.09,0.42,-0.51,-0.32,PalmDown,PushUp
2025-04-03 22:44:05.283887,3.71,8.33,2.98,0.42,-0.44,-0.39,PalmDown,PushUp
2025-04-03 22:44:05.314754,3.5,8.48,2.69,0.3,-0.42,-0.46,PalmDown,PushUp
2025-04-03 22:44:05.348061,3.27,8.57,2.66,0.26,-0.33,-0.53,PalmDown,PushUp
2025-04-03 22:44:05.382661,3.62,8.23,3.82,0.47,-0.43,-0.71,PalmDown,PushUp
2025-04-03 22:44:05.409634,4.28,8.6,2.32,0.47,-0.19,-0.67,PalmDown,PushUp
2025-04-03 22:44:05.439057,2.62,9.24,2.2,0.39,0.03,-0.73,PalmDown,PushUp
2025-04-03 22:44:05.471364,2.63,9.16,2.53,0.11,-0.16,-0.49,PalmDown,PushUp
2025-04-03 22:44:05.499258,3.19,8.99,2.37,-0.09,-0.02,-0.38,PalmDown,PushUp
2025-04-03 22:44:05.530272,1.97,9.29,2.92,-0.22,-0.21,-0.31,PalmDown,PushUp
2025-04-03 22:44:05.563346,2.27,9.17,2.44,-0.19,-0.16,-0.26,PalmDown,PushUp
2025-04-03 22:44:05.594412,2.74,8.81,2.49,-0.19,-0.26,-0.17,PalmDown,PushUp
2025-04-03 22:44:05.625984,2.22,9.34,1.83,-0.26,-0.18,-0.22,PalmDown,PushUp
2025-04-03 22:44:05.658458,2.56,8.8,2.79,-0.25,-0.2,-0.27,PalmDown,PushUp
2025-04-03 22:44:05.684626,2.5,9.17,1.98,-0.33,-0.01,-0.26,PalmDown,PushUp
2025-04-03 22:44:05.715030,2.33,9.17,3.06,-0.3,-0.04,-0.32,PalmDown,PushUp
2025-04-03 22:44:05.751255,2.27,9.16,2.92,-0.31,-0.03,-0.3,PalmDown,PushUp
2025-04-03 22:44:05.779274,2.11,9.23,3.01,-0.16,-0.09,-0.26,PalmDown,PushUp
2025-04-03 22:44:05.808969,2.13,9.15,2.76,-0.23,-0.12,-0.18,PalmDown,PushUp
2025-04-03 22:44:05.838326,1.6,9.32,2.5,-0.32,-0.06,-0.01,PalmDown,PushUp
2025-04-03 22:44:05.890386,2.38,8.71,3.48,-0.35,-0.3,0.01,PalmDown,PushUp
2025-04-03 22:44:05.908414,2.76,8.83,2.68,-0.22,-0.13,-0.09,PalmDown,PushUp
2025-04-03 22:44:05.930986,2.12,8.8,3.42,-0.16,-0.13,-0.15,PalmDown,PushUp
2025-04-03 22:44:05.965718,1.92,9.11,2.89,-0.08,0.05,-0.16,PalmDown,PushUp
2025-04-03 22:44:05.992422,1.84,9.03,2.91,-0.07,0.05,-0.17,PalmDown,PushUp
2025-04-03 22:44:06.022865,2.43,8.92,2.73,-0.06,0.06,-0.24,PalmDown,PushUp
2025-04-03 22:44:06.053629,1.74,8.63,4.12,-0.06,-0.01,-0.27,PalmDown,PushUp
2025-04-03 22:44:06.084572,2.48,8.56,3.35,0.18,-0.06,-0.44,PalmDown,PushUp
2025-04-03 22:44:06.116362,1.7,9.23,2.92,0.14,-0.15,-0.39,PalmDown,PushUp
2025-04-03 22:44:06.146189,1.61,9.07,3.24,0.23,-0.09,-0.38,PalmDown,PushUp
2025-04-03 22:44:06.176695,1.73,9.05,2.94,0.2,-0.11,-0.37,PalmDown,PushUp
2025-04-03 22:44:06.217498,0.84,9.66,2.23,0.03,-0.11,-0.21,PalmDown,PushUp
2025-04-03 22:44:06.238338,1.65,8.94,2.9,0.12,-0.12,-0.2,PalmDown,PushUp
2025-04-03 22:44:06.272706,1.27,9.25,2.97,0.16,-0.13,-0.16,PalmDown,PushUp
2025-04-03 22:44:06.300388,0.76,9.4,3.12,0.07,-0.24,-0.13,PalmDown,PushUp
2025-04-03 22:44:06.337411,1.4,9.34,2.29,0.13,-0.11,-0.1,PalmDown,PushUp
2025-04-03 22:44:06.366197,1.01,9.36,2.6,-0.01,0.06,-0.06,PalmDown,PushUp
2025-04-03 22:44:06.392511,1.32,9.2,2.63,0.02,0.09,-0.04,PalmDown,PushUp
2025-04-03 22:44:06.428018,1.17,9.55,2.31,-0.02,0.14,0.01,PalmDown,PushUp
2025-04-03 22:44:06.458981,1.15,9.27,3.17,-0.11,0.11,0.08,PalmDown,PushUp
2025-04-03 22:44:06.484677,1.27,9.29,2.7,-0.08,0.13,0.14,PalmDown,PushUp
2025-04-03 22:44:06.518031,1.05,9.39,2.8,-0.27,0.06,0.29,PalmDown,PushUp
2025-04-03 22:44:06.546597,1.41,9.53,2.63,-0.28,0.28,0.33,PalmDown,PushUp
2025-04-03 22:44:06.582207,0.34,9.22,2.94,-0.5,0.15,0.4,PalmDown,PushUp
2025-04-03 22:44:06.609010,1.99,9.29,2.79,-0.37,0.39,0.51,PalmDown,PushUp
2025-04-03 22:44:06.638511,0.47,9.12,3.4,-0.8,0.48,0.73,PalmDown,PushUp
2025-04-03 22:44:06.673319,2.6,8.23,4.82,-0.67,0.37,0.7,PalmDown,PushUp
2025-04-03 22:44:06.707642,1.2,8.93,2.67,-0.71,0.67,0.5,PalmDown,PushUp
2025-04-03 22:44:06.730873,2.88,8.33,4.24,-0.76,0.53,0.65,PalmDown,PushUp
2025-04-03 22:44:06.761780,2.04,8.71,4.58,-0.64,0.72,0.64,PalmDown,PushUp
2025-04-03 22:44:06.795836,1.99,8.44,4.1,-0.86,0.23,0.83,PalmDown,PushUp
2025-04-03 22:44:06.823527,3.0,7.86,5.42,-0.83,0.13,0.68,PalmDown,PushUp
2025-04-03 22:44:06.854123,2.95,7.93,3.77,-0.77,0.25,0.59,PalmDown,PushUp
2025-04-03 22:44:06.888268,2.14,7.78,6.78,-0.62,-0.21,0.63,PalmDown,PushUp
2025-04-03 22:44:06.916769,3.62,7.74,4.74,-0.55,0.08,0.53,PalmDown,PushUp
2025-04-03 22:44:06.946591,3.1,7.76,3.64,-0.57,0.02,0.42,PalmDown,PushUp
2025-04-03 22:44:06.978015,3.28,7.13,5.66,-0.43,0.09,0.52,PalmDown,PushUp
2025-04-03 22:44:07.009132,3.55,7.43,4.87,-0.46,0.08,0.24,PalmDown,PushUp
2025-04-03 22:44:07.039086,3.4,7.28,6.0,-0.56,-0.05,0.33,PalmDown,PushUp
2025-04-03 22:44:07.069578,3.7,6.67,6.14,-0.47,-0.01,0.34,PalmDown,PushUp
2025-04-03 22:44:07.105320,2.75,7.7,6.77,-0.45,-0.06,0.16,PalmDown,PushUp
2025-04-03 22:44:07.131105,3.79,6.65,5.35,-0.32,0.01,0.29,PalmDown,PushUp
2025-04-03 22:44:07.161993,3.15,7.16,6.18,-0.19,0.07,0.25,PalmDown,PushUp
2025-04-03 22:44:07.194758,4.3,6.36,5.32,-0.13,0.22,0.16,PalmDown,PushUp
2025-04-03 22:44:07.223968,3.21,6.61,6.74,0.02,0.16,0.21,PalmDown,PushUp
2025-04-03 22:44:07.255460,3.87,6.45,5.94,0.09,-0.0,0.11,PalmDown,PushUp
2025-04-03 22:44:07.287257,4.05,6.3,6.15,0.16,-0.07,0.12,PalmDown,PushUp
2025-04-03 22:44:07.316025,3.6,7.02,5.99,0.23,0.02,0.02,PalmDown,PushUp
2025-04-03 22:44:07.346663,3.73,6.68,6.19,0.19,-0.05,-0.01,PalmDown,PushUp
2025-04-03 22:44:07.377351,3.67,7.27,6.12,0.21,-0.04,-0.14,PalmDown,PushUp
2025-04-03 22:44:07.409911,3.43,7.48,5.78,0.26,-0.02,-0.11,PalmDown,PushUp
