Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,handGrip,Label
2025-04-03 22:46:03.104733,6.39,-4.49,1.66,-0.02,0.47,0.91,ClosedGrip,TricepExtension
2025-04-03 22:46:03.135896,5.63,-4.9,2.17,-0.08,0.08,0.7,ClosedGrip,TricepExtension
2025-04-03 22:46:03.165285,6.36,-4.98,1.86,-0.06,-0.11,0.7,ClosedGrip,TricepExtension
2025-04-03 22:46:03.194677,6.57,-5.3,1.58,-0.06,0.14,0.6,ClosedGrip,TricepExtension
2025-04-03 22:46:03.229820,5.51,-5.91,2.26,-0.08,0.3,0.43,ClosedGrip,TricepExtension
2025-04-03 22:46:03.255589,4.59,-7.02,2.85,-0.03,-0.03,0.14,ClosedGrip,TricepExtension
2025-04-03 22:46:03.286785,5.35,-6.85,2.6,0.0,-0.17,-0.04,ClosedGrip,TricepExtension
2025-04-03 22:46:03.317629,6.61,-6.65,2.4,0.02,-0.05,-0.16,ClosedGrip,TricepExtension
2025-04-03 22:46:03.348664,6.57,-6.27,2.59,-0.0,0.13,-0.13,ClosedGrip,TricepExtension
2025-04-03 22:46:03.379199,6.32,-5.99,2.7,-0.02,0.13,-0.21,ClosedGrip,TricepExtension
2025-04-03 22:46:03.410271,6.01,-5.24,2.67,-0.05,-0.15,-0.2,ClosedGrip,TricepExtension
2025-04-03 22:46:03.442328,5.69,-4.17,2.17,-0.14,0.1,-0.4,ClosedGrip,TricepExtension
2025-04-03 22:46:03.475586,5.12,-4.05,2.15,-0.23,0.27,-0.58,ClosedGrip,TricepExtension
2025-04-03 22:46:03.502439,3.71,-4.57,2.35,-0.21,0.08,-0.94,ClosedGrip,TricepExtension
2025-04-03 22:46:03.536800,4.76,-3.14,1.96,-0.26,-0.28,-1.3,ClosedGrip,TricepExtension
2025-04-03 22:46:03.564851,5.17,-2.57,1.93,-0.42,-0.15,-1.67,ClosedGrip,TricepExtension
2025-04-03 22:46:03.600357,5.11,-3.64,2.64,-0.52,-0.27,-1.96,ClosedGrip,TricepExtension
2025-04-03 22:46:03.625679,6.1,-2.07,1.74,-0.7,-0.45,-2.2,ClosedGrip,TricepExtension
2025-04-03 22:46:03.656676,5.85,-2.38,1.59,-0.84,-0.37,-2.6,ClosedGrip,TricepExtension
2025-04-03 22:46:03.691412,6.73,-1.91,1.42,-0.9,-0.25,-2.99,ClosedGrip,TricepExtension
2025-04-03 22:46:03.717913,6.75,-0.1,0.51,-0.86,-0.3,-3.53,ClosedGrip,TricepExtension
2025-04-03 22:46:03.750766,10.3,-0.03,0.58,-0.7,-0.31,-3.87,ClosedGrip,TricepExtension
2025-04-03 22:46:03.782417,12.06,0.84,-0.08,-0.55,1.2,-3.86,ClosedGrip,TricepExtension
2025-04-03 22:46:03.810488,8.53,3.99,2.75,-0.33,0.51,-4.21,ClosedGrip,TricepExtension
2025-04-03 22:46:03.848218,13.49,4.53,1.32,-0.19,-0.73,-3.9,ClosedGrip,TricepExtension
2025-04-03 22:46:03.873426,14.42,4.84,0.35,-0.12,1.35,-3.77,ClosedGrip,TricepExtension
2025-04-03 22:46:03.903247,9.46,5.55,3.96,-0.22,1.67,-4.0,ClosedGrip,TricepExtension
2025-04-03 22:46:03.934143,7.02,7.98,4.95,-0.48,0.29,-4.03,ClosedGrip,TricepExtension
2025-04-03 22:46:03.965207,8.46,9.27,3.33,-0.7,-0.69,-3.86,ClosedGrip,TricepExtension
2025-04-03 22:46:03.999319,8.46,9.54,1.85,-0.73,-0.5,-4.1,ClosedGrip,TricepExtension
2025-04-03 22:46:04.028051,8.64,10.49,1.69,-0.54,0.22,-3.9,ClosedGrip,TricepExtension
2025-04-03 22:46:04.060643,8.05,11.11,1.63,-0.33,0.73,-3.52,ClosedGrip,TricepExtension
2025-04-03 22:46:04.090234,6.57,10.65,2.46,-0.2,0.62,-3.12,ClosedGrip,TricepExtension
2025-04-03 22:46:04.119146,6.87,10.04,2.79,-0.05,0.46,-2.24,ClosedGrip,TricepExtension
2025-04-03 22:46:04.152278,6.57,10.0,2.83,0.1,0.59,-1.38,ClosedGrip,TricepExtension
2025-04-03 22:46:04.181431,4.64,9.31,3.95,0.15,0.38,-1.09,ClosedGrip,TricepExtension
2025-04-03 22:46:04.212995,4.87,9.15,3.82,0.1,0.04,-0.86,ClosedGrip,TricepExtension
2025-04-03 22:46:04.242440,5.07,9.11,2.9,-0.03,0.01,-0.73,ClosedGrip,TricepExtension
2025-04-03 22:46:04.278837,3.7,9.05,3.49,-0.05,-0.1,-0.58,ClosedGrip,TricepExtension
2025-04-03 22:46:04.303921,3.42,8.81,2.89,0.02,-0.34,-0.31,ClosedGrip,TricepExtension
2025-04-03 22:46:04.335360,3.39,8.8,2.61,0.05,-0.2,-0.15,ClosedGrip,TricepExtension
2025-04-03 22:46:04.366528,2.43,8.94,2.9,-0.02,-0.15,-0.05,ClosedGrip,TricepExtension
2025-04-03 22:46:04.396789,1.93,8.84,3.01,-0.02,-0.38,-0.16,ClosedGrip,TricepExtension
2025-04-03 22:46:04.429433,2.51,9.28,2.88,-0.01,-0.26,-0.04,ClosedGrip,TricepExtension
2025-04-03 22:46:04.469159,2.02,9.13,3.09,-0.03,-0.17,0.02,ClosedGrip,TricepExtension
2025-04-03 22:46:04.491608,1.93,9.01,3.05,0.01,-0.09,-0.02,ClosedGrip,TricepExtension
2025-04-03 22:46:04.520764,2.03,9.29,2.92,0.0,0.12,0.06,ClosedGrip,TricepExtension
2025-04-03 22:46:04.550862,1.33,9.46,3.33,-0.06,-0.02,0.06,ClosedGrip,TricepExtension
2025-04-03 22:46:04.580806,1.57,9.44,3.01,-0.09,-0.37,0.07,ClosedGrip,TricepExtension
2025-04-03 22:46:04.613911,2.09,9.19,2.49,-0.06,-0.25,0.02,ClosedGrip,TricepExtension
2025-04-03 22:46:04.642731,2.17,9.17,2.44,-0.06,0.04,0.09,ClosedGrip,TricepExtension
2025-04-03 22:46:04.672984,1.47,9.45,2.74,-0.06,-0.01,0.01,ClosedGrip,TricepExtension
2025-04-03 22:46:04.705244,2.05,9.1,2.55,-0.03,0.05,0.1,ClosedGrip,TricepExtension
2025-04-03 22:46:04.739393,1.65,9.11,2.86,-0.04,-0.07,0.17,ClosedGrip,TricepExtension
2025-04-03 22:46:04.781459,2.37,8.95,2.69,-0.04,-0.18,0.28,ClosedGrip,TricepExtension
2025-04-03 22:46:04.796230,3.03,9.25,2.34,0.02,-0.16,0.45,ClosedGrip,TricepExtension
2025-04-03 22:46:04.826855,3.1,9.29,2.44,0.07,-0.22,0.75,ClosedGrip,TricepExtension
2025-04-03 22:46:04.858208,3.11,9.04,2.65,0.12,-0.31,0.86,ClosedGrip,TricepExtension
2025-04-03 22:46:04.888644,3.57,8.82,2.38,0.16,-0.21,0.88,ClosedGrip,TricepExtension
2025-04-03 22:46:04.920132,3.55,8.72,2.49,0.17,-0.19,0.92,ClosedGrip,TricepExtension
